4.70137e-12, 5.43466e-12, 6.28153e-12, 7.25481e-12, 8.36723e-12, 9.63103e-12, 1.10577e-11, 1.26574e-11, 1.44391e-11, 1.64098e-11, 1.8575e-11, 2.09378e-11, 2.34995e-11, 2.62594e-11, 2.92149e-11, 3.23616e-11, 3.56936e-11, 3.92035e-11, 4.28826e-11, 4.67217e-11, 5.07105e-11, 5.48382e-11, 5.90939e-11, 6.34664e-11, 6.79445e-11, 7.25172e-11, 7.71737e-11, 8.19037e-11, 8.66972e-11, 9.15447e-11, 9.64371e-11, 1.01366e-10, 1.06323e-10, 1.11302e-10, 1.16295e-10, 1.21297e-10, 1.263e-10, 1.31301e-10, 1.36295e-10, 1.41276e-10, 1.46241e-10, 1.51187e-10, 1.5611e-10, 1.61008e-10, 1.65878e-10, 1.70718e-10, 1.75526e-10, 1.803e-10
4.72359e-12, 5.46008e-12, 6.3106e-12, 7.28805e-12, 8.40516e-12, 9.67425e-12, 1.11068e-11, 1.2713e-11, 1.45019e-11, 1.64806e-11, 1.86542e-11, 2.10262e-11, 2.35978e-11, 2.63682e-11, 2.93347e-11, 3.24931e-11, 3.58371e-11, 3.93596e-11, 4.30518e-11, 4.69042e-11, 5.09067e-11, 5.50483e-11, 5.93182e-11, 6.3705e-11, 6.81975e-11, 7.27847e-11, 7.74558e-11, 8.22003e-11, 8.70082e-11, 9.187e-11, 9.67766e-11, 1.0172e-10, 1.06691e-10, 1.11683e-10, 1.1669e-10, 1.21705e-10, 1.26721e-10, 1.31735e-10, 1.36741e-10, 1.41734e-10, 1.46711e-10, 1.51669e-10, 1.56603e-10, 1.61512e-10, 1.66393e-10, 1.71243e-10, 1.76061e-10, 1.80845e-10
4.74615e-12, 5.48588e-12, 6.34012e-12, 7.32178e-12, 8.44367e-12, 9.71811e-12, 1.11566e-11, 1.27695e-11, 1.45657e-11, 1.65523e-11, 1.87346e-11, 2.11159e-11, 2.36974e-11, 2.64784e-11, 2.94562e-11, 3.26263e-11, 3.59827e-11, 3.95178e-11, 4.32232e-11, 4.70892e-11, 5.11055e-11, 5.52613e-11, 5.95455e-11, 6.39468e-11, 6.84539e-11, 7.30557e-11, 7.77415e-11, 8.25007e-11, 8.73232e-11, 9.21995e-11, 9.71205e-11, 1.02078e-10, 1.07063e-10, 1.12069e-10, 1.1709e-10, 1.22118e-10, 1.27148e-10, 1.32174e-10, 1.37192e-10, 1.42198e-10, 1.47187e-10, 1.52156e-10, 1.57102e-10, 1.62022e-10, 1.66914e-10, 1.71774e-10, 1.76602e-10, 1.81396e-10
4.76906e-12, 5.51208e-12, 6.37008e-12, 7.35602e-12, 8.48275e-12, 9.76263e-12, 1.12072e-11, 1.28268e-11, 1.46304e-11, 1.66251e-11, 1.88162e-11, 2.12069e-11, 2.37986e-11, 2.65903e-11, 2.95794e-11, 3.27614e-11, 3.61302e-11, 3.96783e-11, 4.3397e-11, 4.72767e-11, 5.13071e-11, 5.54772e-11, 5.97758e-11, 6.41918e-11, 6.87137e-11, 7.33304e-11, 7.8031e-11, 8.2805e-11, 8.76423e-11, 9.25333e-11, 9.74689e-11, 1.0244e-10, 1.0744e-10, 1.1246e-10, 1.17494e-10, 1.22536e-10, 1.27579e-10, 1.32619e-10, 1.37649e-10, 1.42668e-10, 1.47669e-10, 1.5265e-10, 1.57607e-10, 1.62539e-10, 1.67441e-10, 1.72312e-10, 1.7715e-10, 1.81954e-10
4.79232e-12, 5.53868e-12, 6.4005e-12, 7.39079e-12, 8.52242e-12, 9.80782e-12, 1.12585e-11, 1.2885e-11, 1.46961e-11, 1.66989e-11, 1.88989e-11, 2.12992e-11, 2.39011e-11, 2.67037e-11, 2.97044e-11, 3.28985e-11, 3.62799e-11, 3.9841e-11, 4.35733e-11, 4.74668e-11, 5.15114e-11, 5.5696e-11, 6.00093e-11, 6.44401e-11, 6.8977e-11, 7.36087e-11, 7.83244e-11, 8.31134e-11, 8.79656e-11, 9.28715e-11, 9.78217e-11, 1.02808e-10, 1.07822e-10, 1.12856e-10, 1.17904e-10, 1.2296e-10, 1.28016e-10, 1.33069e-10, 1.38112e-10, 1.43143e-10, 1.48157e-10, 1.5315e-10, 1.58119e-10, 1.63061e-10, 1.67974e-10, 1.72856e-10, 1.77705e-10, 1.82518e-10
4.81594e-12, 5.5657e-12, 6.43139e-12, 7.42608e-12, 8.5627e-12, 9.85369e-12, 1.13107e-11, 1.2944e-11, 1.47627e-11, 1.67739e-11, 1.89829e-11, 2.13929e-11, 2.40052e-11, 2.68188e-11, 2.98311e-11, 3.30374e-11, 3.64316e-11, 4.0006e-11, 4.37519e-11, 4.76596e-11, 5.17185e-11, 5.59178e-11, 6.0246e-11, 6.46918e-11, 6.92438e-11, 7.38908e-11, 7.86216e-11, 8.34258e-11, 8.82932e-11, 9.32141e-11, 9.81792e-11, 1.0318e-10, 1.08209e-10, 1.13257e-10, 1.18319e-10, 1.23388e-10, 1.28459e-10, 1.33524e-10, 1.38581e-10, 1.43624e-10, 1.4865e-10, 1.53655e-10, 1.58636e-10, 1.6359e-10, 1.68514e-10, 1.73407e-10, 1.78266e-10, 1.8309e-10
4.83994e-12, 5.59314e-12, 6.46276e-12, 7.46192e-12, 8.60359e-12, 9.90025e-12, 1.13636e-11, 1.30039e-11, 1.48303e-11, 1.68499e-11, 1.90681e-11, 2.14879e-11, 2.41107e-11, 2.69356e-11, 2.99597e-11, 3.31784e-11, 3.65855e-11, 4.01734e-11, 4.39331e-11, 4.7855e-11, 5.19285e-11, 5.61426e-11, 6.04859e-11, 6.4947e-11, 6.95143e-11, 7.41766e-11, 7.89229e-11, 8.37425e-11, 8.86252e-11, 9.35612e-11, 9.85414e-11, 1.03557e-10, 1.086e-10, 1.13664e-10, 1.1874e-10, 1.23823e-10, 1.28907e-10, 1.33986e-10, 1.39056e-10, 1.44112e-10, 1.4915e-10, 1.54167e-10, 1.5916e-10, 1.64125e-10, 1.69061e-10, 1.73965e-10, 1.78834e-10, 1.83668e-10
4.86432e-12, 5.621e-12, 6.49462e-12, 7.49832e-12, 8.64511e-12, 9.94754e-12, 1.14173e-11, 1.30647e-11, 1.4899e-11, 1.69271e-11, 1.91545e-11, 2.15844e-11, 2.42178e-11, 2.7054e-11, 3.00901e-11, 3.33214e-11, 3.67416e-11, 4.03431e-11, 4.41169e-11, 4.80532e-11, 5.21415e-11, 5.63706e-11, 6.07292e-11, 6.52056e-11, 6.97885e-11, 7.44663e-11, 7.92282e-11, 8.40634e-11, 8.89615e-11, 9.39129e-11, 9.89084e-11, 1.03939e-10, 1.08997e-10, 1.14075e-10, 1.19166e-10, 1.24263e-10, 1.29361e-10, 1.34453e-10, 1.39536e-10, 1.44605e-10, 1.49656e-10, 1.54686e-10, 1.59691e-10, 1.64667e-10, 1.69614e-10, 1.74529e-10, 1.79409e-10, 1.84253e-10
4.88908e-12, 5.64932e-12, 6.52698e-12, 7.53528e-12, 8.68728e-12, 9.99554e-12, 1.14718e-11, 1.31265e-11, 1.49686e-11, 1.70055e-11, 1.92423e-11, 2.16822e-11, 2.43265e-11, 2.71742e-11, 3.02224e-11, 3.34664e-11, 3.68999e-11, 4.05152e-11, 4.43032e-11, 4.82542e-11, 5.23574e-11, 5.66018e-11, 6.09758e-11, 6.54678e-11, 7.00664e-11, 7.476e-11, 7.95377e-11, 8.43886e-11, 8.93024e-11, 9.42694e-11, 9.92802e-11, 1.04326e-10, 1.09399e-10, 1.14492e-10, 1.19597e-10, 1.24709e-10, 1.2982e-10, 1.34927e-10, 1.40023e-10, 1.45105e-10, 1.50169e-10, 1.55211e-10, 1.60228e-10, 1.65216e-10, 1.70175e-10, 1.751e-10, 1.79991e-10, 1.84846e-10
4.91424e-12, 5.67808e-12, 6.55986e-12, 7.57283e-12, 8.73011e-12, 1.00443e-11, 1.15271e-11, 1.31892e-11, 1.50394e-11, 1.7085e-11, 1.93313e-11, 2.17816e-11, 2.44368e-11, 2.72962e-11, 3.03567e-11, 3.36136e-11, 3.70606e-11, 4.06898e-11, 4.44923e-11, 4.8458e-11, 5.25764e-11, 5.68362e-11, 6.12258e-11, 6.57337e-11, 7.03481e-11, 7.50578e-11, 7.98514e-11, 8.47182e-11, 8.96479e-11, 9.46306e-11, 9.9657e-11, 1.04718e-10, 1.09807e-10, 1.14914e-10, 1.20034e-10, 1.2516e-10, 1.30286e-10, 1.35406e-10, 1.40516e-10, 1.45612e-10, 1.50688e-10, 1.55742e-10, 1.60771e-10, 1.65772e-10, 1.70742e-10, 1.75678e-10, 1.8058e-10, 1.85445e-10
