65330.4, 65254.4, 65040.7, 64690.6, 64206.3, 63591, 62848.4, 61983.1, 61000.5, 59906.5, 58707.8, 57411.4, 56025, 54556.4, 53014, 51406.3, 49741.9, 48029.7, 46278.4, 44496.6, 42693, 40875.9, 39053.4, 37233.2, 35422.9, 33629.3, 31859, 30118.1, 28412.1, 26746.1, 25124.6, 23551.4, 22030.1, 20563.5, 19153.9, 17803.3, 16512.9, 15283.6, 14115.9, 13009.9, 11965.2, 10981.1, 10056.7, 9190.59, 8381.32, 7627.15, 6926.17, 6276.31, 5675.41, 5121.18
59391.3, 59322.2, 59127.9, 58809.6, 58369.4, 57810, 57134.9, 56348.3, 55455, 54460.5, 53370.7, 52192.2, 50931.8, 49596.7, 48194.5, 46733, 45219.9, 43663.4, 42071.3, 40451.5, 38811.8, 37159.9, 35503.1, 33848.4, 32202.6, 30572.1, 28962.7, 27380.1, 25829.2, 24314.7, 22840.5, 21410.4, 20027.4, 18694.1, 17412.7, 16184.8, 15011.7, 13894.2, 12832.7, 11827.2, 10877.5, 9982.86, 9142.45, 8355.08, 7619.38, 6933.78, 6296.52, 5705.74, 5159.46, 4655.62
53992.1, 53929.3, 53752.6, 53463.3, 53063.1, 52554.5, 51940.8, 51225.7, 50413.6, 49509.5, 48518.8, 47447.5, 46301.6, 45087.9, 43813.2, 42484.5, 41109, 39694, 38246.6, 36774.1, 35283.5, 33781.7, 32275.5, 30771.3, 29275.1, 27792.8, 26329.8, 24891, 23481.1, 22104.2, 20764.1, 19464, 18206.7, 16994.6, 15829.7, 14713.4, 13647, 12631.1, 11666.1, 10752, 9888.62, 9075.33, 8311.32, 7595.53, 6926.71, 6303.43, 5724.11, 5187.04, 4690.42, 4232.38
49083.7, 49026.6, 48866, 48603, 48239.2, 47776.8, 47218.9, 46568.8, 45830.6, 45008.7, 44108, 43134, 42092.4, 40989, 39830.2, 38622.3, 37371.9, 36085.4, 34769.6, 33431, 32075.9, 30710.7, 29341.4, 27973.9, 26613.7, 25266.2, 23936.1, 22628.2, 21346.4, 20094.8, 18876.5, 17694.5, 16551.5, 15449.7, 14390.6, 13375.9, 12406.4, 11482.8, 10605.5, 9774.56, 8989.65, 8250.3, 7555.74, 6905.03, 6297.01, 5730.39, 5203.73, 4715.49, 4264.02, 3847.62
44621.6, 44569.6, 44423.7, 44184.5, 43853.8, 43433.5, 42926.3, 42335.3, 41664.2, 40917, 40098.2, 39212.8, 38265.8, 37262.7, 36209.3, 35111.2, 33974.4, 32804.9, 31608.8, 30391.8, 29159.9, 27918.8, 26674, 25430.8, 24194.3, 22969.3, 21760.1, 20571.1, 19405.9, 18268, 17160.4, 16085.9, 15046.9, 14045.1, 13082.4, 12159.9, 11278.5, 10438.9, 9641.38, 8885.96, 8172.41, 7500.27, 6868.86, 6277.3, 5724.56, 5209.45, 4730.67, 4286.81, 3876.38, 3497.84
40565.1, 40517.9, 40385.1, 40167.8, 39867.1, 39485, 39023.9, 38486.6, 37876.5, 37197.2, 36452.9, 35648, 34787.1, 33875.2, 32917.5, 31919.3, 30885.8, 29822.7, 28735.2, 27628.9, 26509, 25380.7, 24249.1, 23118.9, 21994.8, 20881.1, 19781.9, 18701, 17641.7, 16607.2, 15600.4, 14623.6, 13679, 12768.3, 11893.1, 11054.4, 10253.2, 9489.91, 8764.89, 8078.15, 7429.46, 6818.43, 6244.41, 5706.63, 5204.14, 4735.86, 4300.61, 3897.1, 3523.98, 3179.85
36877.3, 36834.4, 36713.8, 36516.2, 36242.8, 35895.5, 35476.3, 34987.8, 34433.2, 33815.7, 33139, 32407.2, 31624.6, 30795.7, 29925, 29017.5, 28078, 27111.5, 26122.9, 25117.2, 24099.1, 23073.4, 22044.6, 21017.2, 19995.3, 18982.9, 17983.6, 17000.9, 16037.9, 15097.5, 14182.2, 13294.2, 12435.4, 11607.6, 10811.9, 10049.5, 9321.08, 8627.2, 7968.08, 7343.77, 6754.06, 6198.57, 5676.74, 5187.85, 4731.04, 4305.33, 3909.64, 3542.82, 3203.62, 2890.77
33524.8, 33485.8, 33376.2, 33196.5, 32948, 32632.2, 32251.1, 31807.1, 31302.9, 30741.5, 30126.4, 29461.1, 28749.7, 27996.1, 27204.6, 26379.6, 25525.5, 24646.8, 23748.1, 22833.8, 21908.3, 20975.8, 20040.6, 19106.5, 18177.5, 17257.1, 16348.7, 15455.3, 14579.9, 13725, 12892.9, 12085.6, 11304.9, 10552.3, 9828.99, 9135.89, 8473.71, 7842.9, 7243.71, 6676.15, 6140.05, 5635.06, 5160.67, 4716.23, 4300.94, 3913.94, 3554.22, 3220.74, 2912.38, 2627.98
30477.1, 30441.7, 30342, 30178.6, 29952.7, 29665.7, 29319.2, 28915.6, 28457.2, 27946.8, 27387.6, 26782.8, 26136.1, 25451, 24731.4, 23981.4, 23205, 22406.2, 21589.2, 20758, 19916.6, 19068.9, 18218.7, 17369.6, 16525, 15688.3, 14862.5, 14050.3, 13254.5, 12477.3, 11720.8, 10986.9, 10277.2, 9593.02, 8935.45, 8305.35, 7703.37, 7129.91, 6585.19, 6069.23, 5581.87, 5122.79, 4691.52, 4287.48, 3909.95, 3558.12, 3231.11, 2927.95, 2647.62, 2389.07
27706.5, 27674.2, 27583.6, 27435.1, 27229.8, 26968.8, 26653.8, 26286.9, 25870.2, 25406.2, 24897.8, 24348, 23760.1, 23137.2, 22483.1, 21801.3, 21095.4, 20369.3, 19626.5, 18870.9, 18106, 17335.4, 16562.4, 15790.5, 15022.8, 14262.1, 13511.3, 12773, 12049.5, 11343, 10655.3, 9988.1, 9342.92, 8720.93, 8123.13, 7550.32, 7003.06, 6481.74, 5986.54, 5517.48, 5074.42, 4657.08, 4265.02, 3897.71, 3554.5, 3234.66, 2937.37, 2661.77, 2406.93, 2171.88
