-0.9376403819830776, -3.2150776053215075
-0.8135070881394733, -3.2527716186252773
-0.6867034348059267, -3.4412416851441243
-0.562458075516101, -3.401330376940133
-0.43793095167577856, -3.1662971175166303
-0.3106342103788611, -3.0133037694013307
-0.18632801556108758, -2.9312638580931267
-0.05914013784049876, -2.8536585365853657
0.06222353854651108, -2.8093126385809315
0.18933777325958379, -2.7827050997782705
0.3134390484042682, -2.8425720620842574
0.4404540251506879, -2.88470066518847
0.5646129339534289, -2.9046563192904657
0.6886053455217842, -3.0399113082039912
0.812681005707333, -3.117516629711752
0.9396255413161285, -3.2084257206208426
1.06661170123352, -3.270509977827051
1.1878024766463613, -3.34589800443459
1.3147854346938608, -3.4101995565410204
1.4389027191880055, -3.458980044345898
1.5628983326262536, -3.592017738359202
1.6871436919160787, -3.552106430155211
1.814117044353902, -3.623059866962306
1.938231126978155, -3.674057649667406
2.062502101227116, -3.616407982261641
2.1893217639101232, -3.7937915742793793
2.3136247568580046, -3.713968957871397
2.438030209642431, -3.5631929046563195
2.561865729586078, -3.80709534368071
2.688483674465888, -4.124168514412418
2.8127610524546336, -4.062084257206209
2.940243502205287, -3.7804878048780495
