3.36286e+07, 3.32812e+07, 3.2939e+07, 3.26019e+07, 3.22697e+07, 3.19424e+07, 3.16198e+07, 3.13019e+07, 3.09886e+07, 3.06797e+07, 3.03751e+07, 3.00749e+07, 2.97789e+07, 2.9487e+07, 2.91991e+07, 2.89152e+07, 2.86352e+07, 2.8359e+07, 2.80865e+07, 2.78177e+07, 2.75525e+07, 2.72908e+07, 2.70326e+07, 2.67778e+07, 2.65263e+07, 2.62781e+07, 2.60332e+07, 2.57913e+07, 2.55526e+07, 2.53169e+07, 2.50843e+07, 2.48545e+07, 2.46277e+07, 2.44037e+07, 2.41824e+07, 2.3964e+07, 2.37482e+07, 2.3535e+07, 2.33245e+07, 2.31165e+07, 2.2911e+07, 2.2708e+07, 2.25075e+07, 2.23093e+07, 2.21135e+07, 2.192e+07, 2.17287e+07, 2.15397e+07
3.0892e+07, 3.05714e+07, 3.02557e+07, 2.99446e+07, 2.96381e+07, 2.93361e+07, 2.90386e+07, 2.87453e+07, 2.84563e+07, 2.81714e+07, 2.78906e+07, 2.76138e+07, 2.73408e+07, 2.70717e+07, 2.68063e+07, 2.65446e+07, 2.62866e+07, 2.6032e+07, 2.57809e+07, 2.55332e+07, 2.52888e+07, 2.50477e+07, 2.48098e+07, 2.45751e+07, 2.43435e+07, 2.41148e+07, 2.38892e+07, 2.36665e+07, 2.34467e+07, 2.32297e+07, 2.30154e+07, 2.28039e+07, 2.2595e+07, 2.23888e+07, 2.21852e+07, 2.1984e+07, 2.17854e+07, 2.15892e+07, 2.13955e+07, 2.12041e+07, 2.1015e+07, 2.08282e+07, 2.06437e+07, 2.04613e+07, 2.02812e+07, 2.01031e+07, 1.99272e+07, 1.97534e+07
2.83795e+07, 2.80836e+07, 2.77922e+07, 2.75051e+07, 2.72223e+07, 2.69437e+07, 2.66692e+07, 2.63987e+07, 2.61321e+07, 2.58694e+07, 2.56104e+07, 2.53551e+07, 2.51034e+07, 2.48553e+07, 2.46106e+07, 2.43694e+07, 2.41315e+07, 2.38969e+07, 2.36654e+07, 2.34372e+07, 2.3212e+07, 2.29898e+07, 2.27707e+07, 2.25544e+07, 2.2341e+07, 2.21304e+07, 2.19226e+07, 2.17175e+07, 2.1515e+07, 2.13152e+07, 2.11179e+07, 2.09231e+07, 2.07308e+07, 2.05409e+07, 2.03535e+07, 2.01683e+07, 1.99855e+07, 1.98049e+07, 1.96266e+07, 1.94504e+07, 1.92764e+07, 1.91045e+07, 1.89347e+07, 1.8767e+07, 1.86012e+07, 1.84374e+07, 1.82756e+07, 1.81157e+07
2.60727e+07, 2.57996e+07, 2.55306e+07, 2.52656e+07, 2.50047e+07, 2.47476e+07, 2.44943e+07, 2.42447e+07, 2.39988e+07, 2.37565e+07, 2.35176e+07, 2.32822e+07, 2.30501e+07, 2.28213e+07, 2.25957e+07, 2.23733e+07, 2.2154e+07, 2.19377e+07, 2.17244e+07, 2.1514e+07, 2.13065e+07, 2.11018e+07, 2.08999e+07, 2.07006e+07, 2.0504e+07, 2.031e+07, 2.01186e+07, 1.99296e+07, 1.97432e+07, 1.95591e+07, 1.93774e+07, 1.91981e+07, 1.9021e+07, 1.88462e+07, 1.86736e+07, 1.85031e+07, 1.83348e+07, 1.81686e+07, 1.80045e+07, 1.78423e+07, 1.76822e+07, 1.7524e+07, 1.73678e+07, 1.72134e+07, 1.70609e+07, 1.69102e+07, 1.67613e+07, 1.66142e+07
2.39546e+07, 2.37025e+07, 2.34542e+07, 2.32096e+07, 2.29688e+07, 2.27315e+07, 2.24978e+07, 2.22675e+07, 2.20407e+07, 2.18171e+07, 2.15968e+07, 2.13796e+07, 2.11656e+07, 2.09546e+07, 2.07466e+07, 2.05416e+07, 2.03394e+07, 2.014e+07, 1.99434e+07, 1.97495e+07, 1.95582e+07, 1.93696e+07, 1.91835e+07, 1.89999e+07, 1.88187e+07, 1.864e+07, 1.84636e+07, 1.82896e+07, 1.81178e+07, 1.79483e+07, 1.7781e+07, 1.76158e+07, 1.74528e+07, 1.72918e+07, 1.71329e+07, 1.6976e+07, 1.6821e+07, 1.6668e+07, 1.65169e+07, 1.63677e+07, 1.62203e+07, 1.60747e+07, 1.59309e+07, 1.57889e+07, 1.56485e+07, 1.55099e+07, 1.53729e+07, 1.52375e+07
2.20097e+07, 2.17769e+07, 2.15477e+07, 2.1322e+07, 2.10997e+07, 2.08807e+07, 2.0665e+07, 2.04526e+07, 2.02432e+07, 2.0037e+07, 1.98337e+07, 1.96334e+07, 1.9436e+07, 1.92415e+07, 1.90497e+07, 1.88606e+07, 1.86742e+07, 1.84903e+07, 1.83091e+07, 1.81304e+07, 1.79541e+07, 1.77802e+07, 1.76087e+07, 1.74395e+07, 1.72726e+07, 1.71079e+07, 1.69455e+07, 1.67851e+07, 1.66269e+07, 1.64708e+07, 1.63167e+07, 1.61645e+07, 1.60144e+07, 1.58662e+07, 1.57198e+07, 1.55754e+07, 1.54327e+07, 1.52919e+07, 1.51528e+07, 1.50154e+07, 1.48797e+07, 1.47457e+07, 1.46134e+07, 1.44827e+07, 1.43535e+07, 1.42259e+07, 1.40999e+07, 1.39754e+07
2.02238e+07, 2.00088e+07, 1.97972e+07, 1.95888e+07, 1.93836e+07, 1.91815e+07, 1.89825e+07, 1.87864e+07, 1.85932e+07, 1.84029e+07, 1.82154e+07, 1.80307e+07, 1.78486e+07, 1.76691e+07, 1.74922e+07, 1.73179e+07, 1.7146e+07, 1.69765e+07, 1.68094e+07, 1.66446e+07, 1.64821e+07, 1.63219e+07, 1.61638e+07, 1.60079e+07, 1.58541e+07, 1.57024e+07, 1.55527e+07, 1.5405e+07, 1.52592e+07, 1.51154e+07, 1.49734e+07, 1.48333e+07, 1.4695e+07, 1.45585e+07, 1.44238e+07, 1.42908e+07, 1.41594e+07, 1.40297e+07, 1.39017e+07, 1.37752e+07, 1.36504e+07, 1.3527e+07, 1.34052e+07, 1.32849e+07, 1.31661e+07, 1.30487e+07, 1.29327e+07, 1.28181e+07
1.85838e+07, 1.83853e+07, 1.81898e+07, 1.79974e+07, 1.7808e+07, 1.76215e+07, 1.74377e+07, 1.72568e+07, 1.70785e+07, 1.69029e+07, 1.67299e+07, 1.65595e+07, 1.63915e+07, 1.6226e+07, 1.60628e+07, 1.5902e+07, 1.57435e+07, 1.55872e+07, 1.54332e+07, 1.52813e+07, 1.51315e+07, 1.49838e+07, 1.48381e+07, 1.46944e+07, 1.45526e+07, 1.44128e+07, 1.42749e+07, 1.41388e+07, 1.40045e+07, 1.3872e+07, 1.37412e+07, 1.36122e+07, 1.34848e+07, 1.33591e+07, 1.3235e+07, 1.31125e+07, 1.29916e+07, 1.28722e+07, 1.27543e+07, 1.26379e+07, 1.25229e+07, 1.24094e+07, 1.22973e+07, 1.21866e+07, 1.20772e+07, 1.19691e+07, 1.18624e+07, 1.1757e+07
1.70777e+07, 1.68943e+07, 1.67139e+07, 1.65362e+07, 1.63613e+07, 1.61891e+07, 1.60195e+07, 1.58525e+07, 1.5688e+07, 1.55259e+07, 1.53663e+07, 1.5209e+07, 1.50541e+07, 1.49014e+07, 1.47509e+07, 1.46026e+07, 1.44564e+07, 1.43123e+07, 1.41702e+07, 1.40302e+07, 1.38921e+07, 1.37559e+07, 1.36216e+07, 1.34892e+07, 1.33585e+07, 1.32297e+07, 1.31026e+07, 1.29772e+07, 1.28534e+07, 1.27314e+07, 1.26109e+07, 1.2492e+07, 1.23747e+07, 1.22589e+07, 1.21447e+07, 1.20318e+07, 1.19205e+07, 1.18105e+07, 1.1702e+07, 1.15948e+07, 1.1489e+07, 1.13845e+07, 1.12813e+07, 1.11794e+07, 1.10787e+07, 1.09793e+07, 1.0881e+07, 1.0784e+07
1.56945e+07, 1.55252e+07, 1.53585e+07, 1.51944e+07, 1.50329e+07, 1.48739e+07, 1.47174e+07, 1.45632e+07, 1.44113e+07, 1.42618e+07, 1.41145e+07, 1.39694e+07, 1.38264e+07, 1.36855e+07, 1.35467e+07, 1.34099e+07, 1.32751e+07, 1.31422e+07, 1.30112e+07, 1.2882e+07, 1.27547e+07, 1.26292e+07, 1.25054e+07, 1.23833e+07, 1.22629e+07, 1.21441e+07, 1.2027e+07, 1.19114e+07, 1.17974e+07, 1.16849e+07, 1.1574e+07, 1.14645e+07, 1.13564e+07, 1.12498e+07, 1.11445e+07, 1.10406e+07, 1.0938e+07, 1.08368e+07, 1.07369e+07, 1.06382e+07, 1.05407e+07, 1.04445e+07, 1.03495e+07, 1.02557e+07, 1.01631e+07, 1.00715e+07, 9.98115e+06, 9.89185e+06
1.44242e+07, 1.42677e+07, 1.41138e+07, 1.39623e+07, 1.38131e+07, 1.36663e+07, 1.35218e+07, 1.33794e+07, 1.32393e+07, 1.31012e+07, 1.29653e+07, 1.28314e+07, 1.26994e+07, 1.25694e+07, 1.24414e+07, 1.23152e+07, 1.21908e+07, 1.20682e+07, 1.19474e+07, 1.18283e+07, 1.17109e+07, 1.15952e+07, 1.1481e+07, 1.13685e+07, 1.12575e+07, 1.11481e+07, 1.10401e+07, 1.09336e+07, 1.08286e+07, 1.07249e+07, 1.06227e+07, 1.05218e+07, 1.04222e+07, 1.0324e+07, 1.0227e+07, 1.01314e+07, 1.00369e+07, 9.94368e+06, 9.85164e+06, 9.76078e+06, 9.67107e+06, 9.5825e+06, 9.49504e+06, 9.40867e+06, 9.32338e+06, 9.23914e+06, 9.15595e+06, 9.07377e+06
