-0.5603053435114507, -7.0234375000000036
-0.3847328244274809, -6.745407919847328
-0.27328244274809155, -6.619972566793893
-0.16335877862595416, -6.5961056774809155
-0.047328244274809084, -6.669871183206108
0.06564885496183215, -6.509273616412214
0.17404580152671745, -6.461975190839695
0.26717557251908364, -6.410830152671759
0.4106870229007631, -6.414175811068702
0.5236641221374048, -6.378578244274809
0.6152671755725192, -6.401657919847327
0.6732824427480917, -6.436587547709925
0.865648854961832, -6.611617366412214
1.198473282442748, -6.782192270992367
1.4549618320610687, -6.882752862595422
1.7175572519083968, -6.9832895992366435
