0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03018e-15, 7.62488e-13, 5.3291e-11, 1.54765e-09, 2.36576e-08, 2.23491e-07, 1.46003e-06, 7.15043e-06, 2.78571e-05, 9.02585e-05, 0.000251622, 0.000619704, 0.00137672, 0.0028053, 0.00531473, 0.00946712, 0.016006, 0.0258937, 0.0403711, 0.0610608, 0.0901492, 0.130696, 0.187131, 0.265994, 0.376963, 0.53415, 0.757604, 1.07483, 1.52208, 2.1452, 2.9995, 4.14873, 5.66273, 7.61385, 10.0725, 13.1017, 16.7519, 21.0553, 26.0216, 31.6347
0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37753e-16, 2.99782e-13, 3.26631e-11, 1.24828e-09, 2.26569e-08, 2.38356e-07, 1.66453e-06, 8.48573e-06, 3.3816e-05, 0.000110778, 0.000309826, 0.00076156, 0.00168276, 0.0034028, 0.00638851, 0.0112673, 0.0188515, 0.0301717, 0.0465317, 0.0696081, 0.10163, 0.145688, 0.206238, 0.289852, 0.40628, 0.569791, 0.800731, 1.12712, 1.58603, 2.22438, 3.09895, 4.27519, 5.82476, 7.82187, 10.3385, 13.4389, 17.1739, 21.5756, 26.6525, 32.3867, 38.7315
0, 0, 0, 0, 0, 0, 0, 0, 5.77987e-17, 1.03847e-13, 1.95526e-11, 1.03186e-09, 2.27139e-08, 2.68133e-07, 2.0033e-06, 1.06052e-05, 4.30638e-05, 0.000142017, 0.000396761, 0.000969363, 0.00212241, 0.0042448, 0.00787368, 0.013713, 0.0226528, 0.0357977, 0.0545181, 0.0805477, 0.116163, 0.164495, 0.230043, 0.319447, 0.442581, 0.61395, 0.854318, 1.19238, 1.66618, 2.32401, 3.22431, 4.43447, 6.02818, 8.0816, 10.6683, 13.8536, 17.6886, 22.2047, 27.409, 33.2807, 39.7701, 46.7982
0, 0, 0, 0, 0, 0, 0, 1.01558e-18, 3.02791e-14, 1.1373e-11, 8.82062e-10, 2.4142e-08, 3.2216e-07, 2.5732e-06, 1.40852e-05, 5.79538e-05, 0.000191282, 0.000530838, 0.00128256, 0.00276992, 0.00545717, 0.00996608, 0.0170881, 0.0277979, 0.0432765, 0.064961, 0.0946411, 0.134642, 0.188145, 0.25971, 0.356081, 0.487319, 0.668257, 0.920211, 1.27272, 1.76506, 2.4471, 3.37926, 4.63109, 6.27856, 8.39987, 11.0702, 14.3558, 18.3076, 22.9561, 28.3059, 34.3332, 40.9841, 48.1749, 55.7948
0, 0, 0, 0, 0, 0, 0, 6.90983e-15, 6.38198e-12, 7.89948e-10, 2.76815e-08, 4.20215e-07, 3.57623e-06, 2.00992e-05, 8.31269e-05, 0.000272459, 0.000745747, 0.0017706, 0.0037512, 0.00724576, 0.0129752, 0.0218271, 0.0348627, 0.0533369, 0.0787472, 0.112934, 0.158271, 0.217994, 0.296747, 0.401422, 0.542333, 0.734755, 1.00071, 1.3708, 1.88576, 2.59738, 3.56832, 4.87063, 6.58275, 8.78505, 11.5543, 14.9573, 19.0448, 23.8453, 29.3608, 35.5633, 42.3938, 49.7634, 57.5553, 65.6301
0, 0, 0, 0, 0, 0, 1.08903e-15, 3.41927e-12, 7.55733e-10, 3.50806e-08, 6.08024e-07, 5.47157e-06, 3.12258e-05, 0.00012835, 0.000413434, 0.00110597, 0.00256037, 0.00528625, 0.0099555, 0.0173996, 0.0286045, 0.044712, 0.0670393, 0.0971314, 0.136869, 0.188668, 0.25583, 0.34311, 0.457595, 0.609943, 0.815999, 1.09868, 1.48988, 2.03213, 2.77944, 3.7971, 5.15996, 6.94916, 9.24735, 12.1328, 15.6727, 19.9168, 24.8914, 30.5945, 36.9933, 44.0231, 51.5882, 59.5656, 67.8094, 76.1573
0, 0, 0, 0, 0, 9.28631e-17, 1.72152e-12, 7.96146e-10, 5.08736e-08, 1.00459e-06, 9.41974e-06, 5.36627e-05, 0.000215753, 0.000673656, 0.00174107, 0.00389282, 0.00777142, 0.0141782, 0.0240571, 0.038482, 0.0586561, 0.0859361, 0.121893, 0.168432, 0.228011, 0.304007, 0.401322, 0.527304, 0.693064, 0.915175, 1.21767, 1.63403, 2.20893, 2.999, 4.07255, 5.50759, 7.38819, 9.79935, 12.8207, 16.5194, 20.9437, 26.1167, 32.0317, 38.6499, 45.8995, 53.6776, 61.8539, 70.2755, 78.7742, 87.1731
0, 0, 0, 0, 1.9877e-18, 7.93668e-13, 9.70738e-10, 8.8869e-08, 1.97139e-06, 1.87597e-05, 0.000103946, 0.000399806, 0.00118836, 0.00292474, 0.00624345, 0.0119417, 0.0209507, 0.0343088, 0.0531463, 0.0786912, 0.112304, 0.155555, 0.210359, 0.279216, 0.365605, 0.474624, 0.613973, 0.795346, 1.03624, 1.36207, 1.80828, 2.42206, 3.26314, 4.40329, 5.92405, 7.91266, 10.4565, 13.6363, 17.5188, 22.1498, 27.5482, 33.7016, 40.5639, 48.0552, 56.0643, 64.4524, 73.0594, 81.7108, 90.2248, 98.4208
0, 0, 0, 0, 3.19876e-13, 1.49448e-09, 2.02238e-07, 4.84939e-06, 4.47329e-05, 0.00023183, 0.000827288, 0.00228673, 0.00526474, 0.010585, 0.0191944, 0.0321203, 0.0504426, 0.0752892, 0.107858, 0.149472, 0.201672, 0.26638, 0.346155, 0.444619, 0.567145, 0.721897, 0.921328, 1.18411, 1.53735, 2.01886, 2.67885, 3.58069, 4.80009, 6.42249, 8.53855, 11.238, 14.6022, 18.6968, 23.5643, 29.2183, 35.6391, 42.772, 50.5278, 58.7857, 67.3979, 76.1963, 84.9996, 93.6218, 101.879, 109.598
0, 0, 0, 1.02583e-13, 3.42579e-09, 6.78402e-07, 1.60904e-05, 0.000133032, 0.000608472, 0.00193289, 0.00482428, 0.010172, 0.0189653, 0.0322319, 0.0510031, 0.0763063, 0.109186, 0.15075, 0.202248, 0.26519, 0.341518, 0.433896, 0.546164, 0.684075, 0.856418, 1.07662, 1.36481, 1.75023, 2.27351, 2.98848, 3.96271, 5.27642, 7.01939, 9.28579, 12.1675, 15.7461, 20.0853, 25.223, 31.1659, 37.8856, 45.3174, 53.3611, 61.8853, 70.7323, 79.7254, 88.6768, 97.3958, 105.697, 113.407, 120.37
