-0.48827106863596886, -7.793396226415096
-0.4239791485664641, -6.887735849056605
-0.37011294526498706, -6.859433962264151
-0.32145960034752397, -6.763207547169813
-0.274543874891399, -6.715094339622642
-0.22589052997393544, -6.318867924528303
-0.1754995655951348, -6.231132075471699
-0.12337098175499628, -6.318867924528302
-0.06602953953084278, -6.1688679245283025
-0.00521285838401353, -6.160377358490567
0.06081668114682892, -6.115094339622642
0.1303214596003479, -6.078301886792453
0.20503909643788054, -6.123584905660378
0.28496959165942704, -6.035849056603774
0.3735881841876634, -6.078301886792453
0.47089487402258956, -6.10377358490566
0.5803649000868809, -6.115094339622642
0.7019982623805388, -6.160377358490567
0.8410078192875765, -6.386792452830189
1.006081668114684, -6.310377358490567
1.2041702867072122, -6.618867924528303
1.4543874891398794, -6.664150943396227
1.7984361424847957, -6.913207547169812
2.3492615117289315, -7.433962264150944
