14737.813663,15108.494150,15488.409240,15877.667990,16276.365354,16684.580201,17102.373171,17529.784352,17966.830784,18413.503783,18869.766074,19335.548747,19810.748027,20295.221863,20788.786360,21291.212044,21802.219999,22321.477887,22848.595890,23383.122608,23924.540953,24472.264104,25025.631582,25583.905511,26146.267158,26711.813840,27279.556296,27848.416640,28417.227014,28984.729063,29549.574353,30110.325881,30665.460779,31213.374350,31752.385540,32280.743926,32796.638312,33298.206949,33783.549403,34250.740038,34697.843021,35122.928748,35524.091492,35899.468070,36247.257226,36565.739438,36853.296766,37108.432352,37329.789171,37516.167606,37666.541426,37780.071797,37856.118949,37894.251222,37894.251222,37856.118949,37780.071797,37666.541426,37516.167606,37329.789171,37108.432352,36853.296766,36565.739438,36247.257226,35899.468070,35524.091492,35122.928748,34697.843021,34250.740038,33783.549403,33298.206949,32796.638312,32280.743926,31752.385540,31213.374350,30665.460779,30110.325881,29549.574353,28984.729063,28417.227014,27848.416640,27279.556296,26711.813840,26146.267158,25583.905511,25025.631582,24472.264104,23924.540953,23383.122608,22848.595890,22321.477887,21802.219999,21291.212044,20788.786360,20295.221863,19810.748027,19335.548747,18869.766074,18413.503783,17966.830784,17529.784352,17102.373171,16684.580201,16276.365354,15877.667990,15488.409240,15108.494150
15035.037916,15419.588872,15814.035339,16218.514452,16633.149734,17058.049003,17493.302093,17938.978375,18395.124076,18861.759388,19338.875355,19826.430543,20324.347488,20832.508928,21350.753816,21878.873143,22416.605562,22963.632866,23519.575320,24083.986911,24656.350542,25236.073242,25822.481457,26414.816494,27012.230217,27613.781103,28218.430762,28825.041059,29432.371975,30039.080354,30643.719686,31244.741096,31840.495683,32429.238372,33009.133415,33578.261664,34134.629723,34676.181039,35200.808960,35706.371759,36190.709519,36651.662789,37087.092784,37494.902896,37873.061178,38219.623442,38532.756517,38810.761208,39052.094455,39255.390168,39419.478236,39543.401227,39626.428327,39668.066158,39668.066158,39626.428327,39543.401227,39419.478236,39255.390168,39052.094455,38810.761208,38532.756517,38219.623442,37873.061178,37494.902896,37087.092784,36651.662789,36190.709519,35706.371759,35200.808960,34676.181039,34134.629723,33578.261664,33009.133415,32429.238372,31840.495683,31244.741096,30643.719686,30039.080354,29432.371975,28825.041059,28218.430762,27613.781103,27012.230217,26414.816494,25822.481457,25236.073242,24656.350542,24083.986911,23519.575320,22963.632866,22416.605562,21878.873143,21350.753816,20832.508928,20324.347488,19826.430543,19338.875355,18861.759388,18395.124076,17938.978375,17493.302093,17058.049003,16633.149734,16218.514452,15814.035339,15419.588872
15335.587472,15734.414067,16143.834849,16564.018140,16995.119357,17437.278805,17890.619277,18355.243419,18831.230863,19318.635124,19817.480227,20327.757091,20849.419640,21382.380644,21926.507308,22481.616598,23047.470325,23623.770013,24210.151573,24806.179814,25411.342859,26025.046505,26646.608611,27275.253594,27910.107142,28550.191250,29194.419719,29841.594266,30490.401394,31139.410217,31787.071409,32431.717475,33071.564547,33704.715880,34329.167252,34942.814415,35543.462748,36128.839220,36696.606701,37244.380653,37769.748118,38270.288892,38743.598657,39187.313796,39599.137511,39976.866815,40318.419848,40621.862989,40885.437111,41107.582375,41286.960911,41422.476802,41513.292801,41558.843323,41558.843323,41513.292801,41422.476802,41286.960911,41107.582375,40885.437111,40621.862989,40318.419848,39976.866815,39599.137511,39187.313796,38743.598657,38270.288892,37769.748118,37244.380653,36696.606701,36128.839220,35543.462748,34942.814415,34329.167252,33704.715880,33071.564547,32431.717475,31787.071409,31139.410217,30490.401394,29841.594266,29194.419719,28550.191250,27910.107142,27275.253594,26646.608611,26025.046505,25411.342859,24806.179814,24210.151573,23623.770013,23047.470325,22481.616598,21926.507308,21382.380644,20849.419640,20327.757091,19817.480227,19318.635124,18831.230863,18355.243419,17890.619277,17437.278805,16995.119357,16564.018140,16143.834849,15734.414067
15639.241541,16052.746880,16477.584050,16913.955903,17362.053327,17822.052952,18294.114621,18778.378616,19274.962607,19783.958330,20305.427973,20839.400247,21385.866154,21944.774433,22516.026680,23099.472158,23694.902295,24302.044888,24920.558046,25550.023900,26189.942129,26839.723362,27498.682543,28166.032326,28840.876637,29522.204515,30208.884386,30899.658936,31593.140774,32287.809086,32982.007508,33673.943437,34361.689044,35043.184205,35716.241607,36378.554230,37027.705405,37661.181605,38276.388057,38870.667230,39441.320143,39985.630379,40500.890582,40984.431112,41433.650426,41846.046673,42219.249879,42551.054021,42839.448257,43082.646516,43279.114669,43427.594531,43527.123989,43577.052673,43577.052673,43527.123989,43427.594531,43279.114669,43082.646516,42839.448257,42551.054021,42219.249879,41846.046673,41433.650426,40984.431112,40500.890582,39985.630379,39441.320143,38870.667230,38276.388057,37661.181605,37027.705405,36378.554230,35716.241607,35043.184205,34361.689044,33673.943437,32982.007508,32287.809086,31593.140774,30899.658936,30208.884386,29522.204515,28840.876637,28166.032326,27498.682543,26839.723362,26189.942129,25550.023900,24920.558046,24302.044888,23694.902295,23099.472158,22516.026680,21944.774433,21385.866154,20839.400247,20305.427973,19783.958330,19274.962607,18778.378616,18294.114621,17822.052952,17362.053327,16913.955903,16477.584050,16052.746880
15945.756226,16374.339574,16815.032480,17268.075899,17733.700038,18212.121985,18703.543071,19208.145958,19726.091419,20257.514810,20802.522195,21361.186129,21933.541060,22519.578367,23119.241000,23732.417735,24358.937046,24998.560598,25650.976387,26315.791565,26992.524980,27680.599505,28379.334223,29087.936578,29805.494590,30530.969293,31263.187553,32000.835456,32742.452480,33486.426702,34230.991281,34974.222521,35714.039798,36448.207641,37174.340297,37889.909023,38592.252404,39278.589883,39946.038684,40591.634202,41212.353857,41805.144309,42366.951796,42894.755243,43385.601659,43836.643197,44245.175146,44608.674009,44924.834753,45191.606256,45407.223978,45570.238903,45679.541880,45734.382598,45734.382598,45679.541880,45570.238903,45407.223978,45191.606256,44924.834753,44608.674009,44245.175146,43836.643197,43385.601659,42894.755243,42366.951796,41805.144309,41212.353857,40591.634202,39946.038684,39278.589883,38592.252404,37889.909023,37174.340297,36448.207641,35714.039798,34974.222521,34230.991281,33486.426702,32742.452480,32000.835456,31263.187553,30530.969293,29805.494590,29087.936578,28379.334223,27680.599505,26992.524980,26315.791565,25650.976387,24998.560598,24358.937046,23732.417735,23119.241000,22519.578367,21933.541060,21361.186129,20802.522195,20257.514810,19726.091419,19208.145958,18703.543071,18212.121985,17733.700038,17268.075899,16815.032480,16374.339574
16254.863546,16698.918393,17155.901610,17626.096059,18109.775388,18607.201586,19118.622262,19644.267607,20184.347019,20739.045378,21308.518930,21892.890765,22492.245875,23106.625758,23736.022573,24380.372809,25039.550497,25713.359938,26401.527982,27103.695876,27819.410715,28548.116573,29289.145364,30041.707553,30804.882837,31577.610931,32358.682673,33146.731623,33940.226430,34737.464241,35536.565437,36335.470071,37131.936327,37923.541404,38707.685185,39481.597062,40242.346267,40986.856007,41711.921638,42414.233045,43090.401256,43736.989230,44350.546582,44927.647862,45464.933834,45959.155040,46407.216751,46806.224305,47153.527688,47446.764148,47683.897638,47863.253863,47983.549839,48043.916989,48043.916989,47983.549839,47863.253863,47683.897638,47446.764148,47153.527688,46806.224305,46407.216751,45959.155040,45464.933834,44927.647862,44350.546582,43736.989230,43090.401256,42414.233045,41711.921638,40986.856007,40242.346267,39481.597062,38707.685185,37923.541404,37131.936327,36335.470071,35536.565437,34737.464241,33940.226430,33146.731623,32358.682673,31577.610931,30804.882837,30041.707553,29289.145364,28548.116573,27819.410715,27103.695876,26401.527982,25713.359938,25039.550497,24380.372809,23736.022573,23106.625758,22492.245875,21892.890765,21308.518930,20739.045378,20184.347019,19644.267607,19118.622262,18607.201586,18109.775388,17626.096059,17155.901610,16698.918393
16566.270525,17026.182472,17499.883549,17987.702573,18489.961017,19006.970536,19539.030164,20086.423186,20649.413623,21228.242324,21823.122628,22434.235550,23061.724493,23705.689430,24366.180551,25043.191340,25736.651086,26446.416810,27172.264607,27913.880446,28670.850426,29442.650568,30228.636197,31028.031025,31839.916057,32663.218478,33496.700723,34338.949964,35188.368291,36043.163902,36901.343667,37760.707467,38618.844735,39473.133661,40320.743530,41158.640682,41983.598522,42792.212015,43580.916994,44346.014547,45083.700595,45790.100634,46461.309453,47093.435388,47682.648528,48225.231998,48717.635296,49156.528417,49538.855393,49861.885729,50123.262205,50321.043510,50453.740304,50520.343455,50520.343455,50453.740304,50321.043510,50123.262205,49861.885729,49538.855393,49156.528417,48717.635296,48225.231998,47682.648528,47093.435388,46461.309453,45790.100634,45083.700595,44346.014547,43580.916994,42792.212015,41983.598522,41158.640682,40320.743530,39473.133661,38618.844735,37760.707467,36901.343667,36043.163902,35188.368291,34338.949964,33496.700723,32663.218478,31839.916057,31028.031025,30228.636197,29442.650568,28670.850426,27913.880446,27172.264607,26446.416810,25736.651086,25043.191340,24366.180551,23705.689430,23061.724493,22434.235550,21823.122628,21228.242324,20649.413623,20086.423186,19539.030164,19006.970536,18489.961017,17987.702573,17499.883549,17026.182472
16879.658340,17355.802814,17846.639831,18352.548437,18873.902597,19411.068701,19964.402733,20534.247058,21120.926803,21724.745798,22345.982021,22984.882533,23641.657846,24316.475692,25009.454168,25720.654206,26450.071367,27197.626918,27963.158197,28746.408268,29547.014891,30364.498833,31198.251608,32047.522725,32911.406565,33788.829083,34678.534504,35579.072303,36488.784758,37405.795449,38327.999112,39253.053323,40178.372534,41101.125011,42018.233275,42926.378649,43822.010484,44701.360648,45560.463735,46395.183403,47201.245054,47974.274935,48709.845474,49403.526461,50050.941368,50647.827843,51190.101128,51673.918885,52095.745715,52452.415481,52741.189496,52959.808627,53106.537504,53180.199215,53180.199215,53106.537504,52959.808627,52741.189496,52452.415481,52095.745715,51673.918885,51190.101128,50647.827843,50050.941368,49403.526461,48709.845474,47974.274935,47201.245054,46395.183403,45560.463735,44701.360648,43822.010484,42926.378649,42018.233275,41101.125011,40178.372534,39253.053323,38327.999112,37405.795449,36488.784758,35579.072303,34678.534504,33788.829083,32911.406565,32047.522725,31198.251608,30364.498833,29547.014891,28746.408268,27963.158197,27197.626918,26450.071367,25720.654206,25009.454168,24316.475692,23641.657846,22984.882533,22345.982021,21724.745798,21120.926803,20534.247058,19964.402733,19411.068701,18873.902597,18352.548437,17846.639831,17355.802814
17194.681568,17687.421356,18195.800270,18720.252084,19261.208183,19819.095088,20394.331616,20987.325630,21598.470349,22228.140165,22876.685918,23544.429593,24231.658381,24938.618054,25665.505615,26412.461175,27179.559001,27966.797736,28774.089722,29601.249460,30447.981171,31313.865513,32198.345498,33100.711682,34020.086771,34955.409790,35905.420042,36868.641134,37843.365399,38827.639133,39819.249108,40815.710926,41814.259828,42811.844624,43805.125497,44790.476419,45763.992965,46721.506243,47658.603629,48570.656867,49452.857921,50300.262781,51107.843121,51870.545435,52583.356887,53241.376779,53839.892132,54374.455567,54840.963330,55235.731124,55555.565253,55797.826607,55960.485130,56042.162698,56042.162698,55960.485130,55797.826607,55555.565253,55235.731124,54840.963330,54374.455567,53839.892132,53241.376779,52583.356887,51870.545435,51107.843121,50300.262781,49452.857921,48570.656867,47658.603629,46721.506243,45763.992965,44790.476419,43805.125497,42811.844624,41814.259828,40815.710926,39819.249108,38827.639133,37843.365399,36868.641134,35905.420042,34955.409790,34020.086771,33100.711682,32198.345498,31313.865513,30447.981171,29601.249460,28774.089722,27966.797736,27179.559001,26412.461175,25665.505615,24938.618054,24231.658381,23544.429593,22876.685918,22228.140165,21598.470349,20987.325630,20394.331616,19819.095088,19261.208183,18720.252084,18195.800270,17687.421356
17510.967526,18020.650139,18546.961926,19090.396108,19651.446676,20230.605982,20828.361925,21445.194717,22081.573156,22737.950369,23414.758959,24112.405511,24831.264379,25571.670703,26333.912598,27118.222439,27924.767192,28753.637743,29604.837164,30478.267902,31373.717864,32290.845399,33229.163221,34188.021334,35166.589068,36163.836385,37178.514678,38209.137348,39253.960516,40310.964336,41377.835429,42451.951083,43530.365952,44609.802056,45686.642995,46756.933313,47816.384008,48860.385156,49884.026569,50882.127288,51849.274541,52779.872536,53668.201147,54508.484153,55294.966259,56021.997628,56684.124182,57276.181430,57793.389197,58231.444261,58586.607767,58855.784186,59036.588803,59127.400976,59127.400976,59036.588803,58855.784186,58586.607767,58231.444261,57793.389197,57276.181430,56684.124182,56021.997628,55294.966259,54508.484153,53668.201147,52779.872536,51849.274541,50882.127288,49884.026569,48860.385156,47816.384008,46756.933313,45686.642995,44609.802056,43530.365952,42451.951083,41377.835429,40310.964336,39253.960516,38209.137348,37178.514678,36163.836385,35166.589068,34188.021334,33229.163221,32290.845399,31373.717864,30478.267902,29604.837164,28753.637743,27924.767192,27118.222439,26333.912598,25571.670703,24831.264379,24112.405511,23414.758959,22737.950369,22081.573156,21445.194717,20828.361925,20230.605982,19651.446676,19090.396108,18546.961926,18020.650139
17828.115741,18355.070604,18899.688205,19462.526127,20044.146405,20645.113210,21265.990135,21907.337010,22569.706201,23253.638338,23959.657388,24688.265020,25439.934184,26215.101820,27014.160620,27837.449774,28685.244596,29557.744979,30455.062590,31377.206751,32324.068969,33295.406078,34290.822010,35309.748225,36351.422897,37414.868991,38498.871452,39601.953777,40722.354375,41858.003186,43006.499170,44165.089375,45330.650447,46499.673557,47668.253813,48832.085371,49986.463470,51126.294682,52246.116602,53340.128113,54402.231161,55426.084700,56405.171065,57332.874576,58202.571592,59007.730612,59742.020387,60399.423315,60974.350866,61461.757265,61857.247400,62157.174805,62358.725729,62459.985708,62459.985708,62358.725729,62157.174805,61857.247400,61461.757265,60974.350866,60399.423315,59742.020387,59007.730612,58202.571592,57332.874576,56405.171065,55426.084700,54402.231161,53340.128113,52246.116602,51126.294682,49986.463470,48832.085371,47668.253813,46499.673557,45330.650447,44165.089375,43006.499170,41858.003186,40722.354375,39601.953777,38498.871452,37414.868991,36351.422897,35309.748225,34290.822010,33295.406078,32324.068969,31377.206751,30455.062590,29557.744979,28685.244596,27837.449774,27014.160620,26215.101820,25439.934184,24688.265020,23959.657388,23253.638338,22569.706201,21907.337010,21265.990135,20645.113210,20044.146405,19462.526127,18899.688205,18355.070604
