12654.624159,12898.463964,13146.466353,13398.590669,13654.784572,13914.983159,14179.108060,14447.066496,14718.750331,14994.035094,15272.778994,15554.821934,15839.984522,16128.067099,16418.848787,16712.086571,17007.514431,17304.842523,17603.756452,17903.916621,18204.957698,18506.488208,18808.090268,19109.319495,19409.705096,19708.750163,20005.932200,20300.703892,20592.494140,20880.709374,21164.735160,21443.938116,21717.668138,21985.260939,22246.040914,22499.324301,22744.422651,22980.646572,23207.309725,23423.733057,23629.249206,23823.207064,24004.976426,24173.952689,24329.561523,24471.263474,24598.558410,24710.989776,24808.148553,24889.676901,24955.271392,25004.685805,25037.733410,25054.288732,25054.288732,25037.733410,25004.685805,24955.271392,24889.676901,24808.148553,24710.989776,24598.558410,24471.263474,24329.561523,24173.952689,24004.976426,23823.207064,23629.249206,23423.733057,23207.309725,22980.646572,22744.422651,22499.324301,22246.040914,21985.260939,21717.668138,21443.938116,21164.735160,20880.709374,20592.494140,20300.703892,20005.932200,19708.750163,19409.705096,19109.319495,18808.090268,18506.488208,18204.957698,17903.916621,17603.756452,17304.842523,17007.514431,16712.086571,16418.848787,16128.067099,15839.984522,15554.821934,15272.778994,14994.035094,14718.750331,14447.066496,14179.108060,13914.983159,13654.784572,13398.590669,13146.466353,12898.463964
12900.784215,13154.144968,13412.011637,13674.351218,13941.118595,14212.255571,14487.689870,14767.334096,15051.084676,15338.820762,15630.403124,15925.673029,16224.451115,16526.536267,16831.704517,17139.707964,17450.273744,17763.103047,18077.870219,18394.221951,18711.776577,19030.123513,19348.822840,19667.405078,19985.371149,20302.192575,20617.311920,20930.143508,21240.074434,21546.465891,21848.654830,22145.955971,22437.664172,22723.057162,23001.398646,23271.941769,23533.932939,23786.615973,24029.236561,24261.046995,24481.311142,24689.309589,24884.344924,25065.747079,25232.878670,25385.140264,25521.975488,25642.875915,25747.385645,25835.105500,25905.696772,25958.884454,25994.459899,26012.282858,26012.282858,25994.459899,25958.884454,25905.696772,25835.105500,25747.385645,25642.875915,25521.975488,25385.140264,25232.878670,25065.747079,24884.344924,24689.309589,24481.311142,24261.046995,24029.236561,23786.615973,23533.932939,23271.941769,23001.398646,22723.057162,22437.664172,22145.955971,21848.654830,21546.465891,21240.074434,20930.143508,20617.311920,20302.192575,19985.371149,19667.405078,19348.822840,19030.123513,18711.776577,18394.221951,18077.870219,17763.103047,17450.273744,17139.707964,16831.704517,16526.536267,16224.451115,15925.673029,15630.403124,15338.820762,15051.084676,14767.334096,14487.689870,14212.255571,13941.118595,13674.351218,13412.011637,13154.144968
13151.185409,13414.413646,13682.514572,13955.464107,14233.225660,14515.749066,14802.969490,15094.806279,15391.161778,15691.920118,15996.945963,16306.083244,16619.153883,16935.956499,17256.265141,17579.828025,17906.366321,18235.572981,18567.111648,18900.615648,19235.687101,19571.896168,19908.780462,20245.844643,20582.560235,20918.365690,21252.666715,21584.836917,21914.218762,22240.124897,22561.839847,22878.622112,23189.706673,23494.307924,23791.623034,24080.835731,24361.120507,24631.647219,24891.586058,25140.112855,25376.414674,25599.695641,25809.182935,26004.132883,26183.837064,26347.628351,26494.886791,26625.045239,26737.594647,26832.088925,26908.149289,26965.468012,27003.811513,27023.022732,27023.022732,27003.811513,26965.468012,26908.149289,26832.088925,26737.594647,26625.045239,26494.886791,26347.628351,26183.837064,26004.132883,25809.182935,25599.695641,25376.414674,25140.112855,24891.586058,24631.647219,24361.120507,24080.835731,23791.623034,23494.307924,23189.706673,22878.622112,22561.839847,22240.124897,21914.218762,21584.836917,21252.666715,20918.365690,20582.560235,20245.844643,19908.780462,19571.896168,19235.687101,18900.615648,18567.111648,18235.572981,17906.366321,17579.828025,17256.265141,16935.956499,16619.153883,16306.083244,15996.945963,15691.920118,15391.161778,15094.806279,14802.969490,14515.749066,14233.225660,13955.464107,13682.514572,13414.413646
13405.785757,13679.235803,13957.950031,14241.914694,14531.103168,14825.474803,15124.973711,15429.527511,15739.046014,16053.419872,16372.519178,16696.192043,17024.263139,17356.532238,17692.772737,18032.730208,18376.120964,18722.630678,19071.913064,19423.588651,19777.243665,20132.429055,20488.659687,20845.413735,21202.132310,21558.219348,21913.041800,22265.930155,22616.179326,22963.049938,23305.770041,23643.537274,23975.521504,24300.867959,24618.700851,24928.127508,25228.242994,25518.135198,25796.890383,26063.599124,26317.362618,26557.299277,26782.551544,26992.292847,27185.734598,27362.133127,27520.796468,27661.090863,27782.446892,27884.365113,27966.421115,28028.269890,28069.649428,28090.383494,28090.383494,28069.649428,28028.269890,27966.421115,27884.365113,27782.446892,27661.090863,27520.796468,27362.133127,27185.734598,26992.292847,26782.551544,26557.299277,26317.362618,26063.599124,25796.890383,25518.135198,25228.242994,24928.127508,24618.700851,24300.867959,23975.521504,23643.537274,23305.770041,22963.049938,22616.179326,22265.930155,21913.041800,21558.219348,21202.132310,20845.413735,20488.659687,20132.429055,19777.243665,19423.588651,19071.913064,18722.630678,18376.120964,18032.730208,17692.772737,17356.532238,17024.263139,16696.192043,16372.519178,16053.419872,15739.046014,15429.527511,15124.973711,14825.474803,14531.103168,14241.914694,13957.950031,13679.235803
13664.531127,13948.564646,14238.279880,14533.674956,14834.734820,15141.429979,15453.715183,15771.528040,16094.787574,16423.392714,16757.220746,17096.125704,17439.936732,17788.456417,18141.459108,18498.689228,18859.859617,19224.649893,19592.704887,19963.633152,20337.005585,20712.354191,21089.171020,21466.907309,21844.972878,22222.735804,22599.522421,22974.617689,23347.265965,23716.672223,24082.003751,24442.392364,24796.937163,25144.707858,25484.748669,25816.082815,26137.717586,26448.649977,26747.872861,27034.381659,27307.181440,27565.294398,27807.767613,28033.680996,28242.155318,28432.360202,28603.521949,28754.931077,28885.949434,28996.016763,29084.656590,29151.481325,29196.196470,29218.603861,29218.603861,29196.196470,29151.481325,29084.656590,28996.016763,28885.949434,28754.931077,28603.521949,28432.360202,28242.155318,28033.680996,27807.767613,27565.294398,27307.181440,27034.381659,26747.872861,26448.649977,26137.717586,25816.082815,25484.748669,25144.707858,24796.937163,24442.392364,24082.003751,23716.672223,23347.265965,22974.617689,22599.522421,22222.735804,21844.972878,21466.907309,21089.171020,20712.354191,20337.005585,19963.633152,19592.704887,19224.649893,18859.859617,18498.689228,18141.459108,17788.456417,17439.936732,17096.125704,16757.220746,16423.392714,16094.787574,15771.528040,15453.715183,15141.429979,14834.734820,14533.674956,14238.279880,13948.564646
13927.354318,14222.339785,14523.451871,14830.702285,15144.089303,15463.596416,15789.190889,16120.822251,16458.420698,16801.895437,17151.132953,17505.995214,17866.317829,18231.908156,18602.543387,18977.968607,19357.894870,19741.997281,20129.913141,20521.240157,20915.534760,21312.310558,21711.036972,22111.138080,22511.991722,22912.928914,23313.233606,23712.142841,24108.847370,24502.492753,24892.181004,25276.972831,25655.890478,26027.921239,26392.021633,26747.122271,27092.133411,27425.951184,27747.464465,28055.562349,28349.142165,28627.117948,28888.429285,29132.050410,29356.999428,29562.347539,29747.228091,29910.845332,30052.482686,30171.510411,30267.392478,30339.692545,30388.078892,30412.328216,30412.328216,30388.078892,30339.692545,30267.392478,30171.510411,30052.482686,29910.845332,29747.228091,29562.347539,29356.999428,29132.050410,28888.429285,28627.117948,28349.142165,28055.562349,27747.464465,27425.951184,27092.133411,26747.122271,26392.021633,26027.921239,25655.890478,25276.972831,24892.181004,24502.492753,24108.847370,23712.142841,23313.233606,22912.928914,22511.991722,22111.138080,21711.036972,21312.310558,20915.534760,20521.240157,20129.913141,19741.997281,19357.894870,18977.968607,18602.543387,18231.908156,17866.317829,17505.995214,17151.132953,16801.895437,16458.420698,16120.822251,15789.190889,15463.596416,15144.089303,14830.702285,14523.451871,14222.339785
14194.174108,14500.486171,14813.398492,15132.938221,15459.118910,15791.939051,16131.380514,16477.406896,16829.961781,17188.966902,17554.320228,17925.893966,18303.532489,18687.050207,19076.229384,19470.817923,19870.527139,20275.029528,20683.956582,21096.896654,21513.392923,21932.941492,22354.989660,22778.934408,23204.121164,23629.842882,24055.339502,24479.797840,24902.351979,25322.084203,25738.026544,26149.162989,26554.432398,26952.732168,27342.922692,27723.832608,28094.264869,28453.003615,28798.821811,29130.489632,29446.783494,29746.495678,30028.444415,30291.484309,30534.516963,30756.501630,30956.465716,31133.514961,31286.843095,31415.740792,31519.603732,31597.939611,31650.373947,31676.654547,31676.654547,31650.373947,31597.939611,31519.603732,31415.740792,31286.843095,31133.514961,30956.465716,30756.501630,30534.516963,30291.484309,30028.444415,29746.495678,29446.783494,29130.489632,28798.821811,28453.003615,28094.264869,27723.832608,27342.922692,26952.732168,26554.432398,26149.162989,25738.026544,25322.084203,24902.351979,24479.797840,24055.339502,23629.842882,23204.121164,22778.934408,22354.989660,21932.941492,21513.392923,21096.896654,20683.956582,20275.029528,19870.527139,19470.817923,19076.229384,18687.050207,18303.532489,17925.893966,17554.320228,17188.966902,16829.961781,16477.406896,16131.380514,15791.939051,15459.118910,15132.938221,14813.398492,14500.486171
14464.894271,14782.913017,15108.035762,15440.307133,15779.758092,16126.404356,16480.244714,16841.259230,17209.407342,17584.625850,17966.826798,18355.895256,18751.687006,19154.026150,19562.702638,19977.469742,20398.041494,20824.090108,21255.243412,21691.082323,22131.138412,22574.891574,23021.767884,23471.137657,23922.313797,24374.550471,24827.042197,25278.923388,25729.268447,26177.092468,26621.352610,27060.950233,27494.733828,27921.502820,28340.012279,28748.978564,29147.085940,29532.994130,29905.346820,30262.781035,30603.937339,30927.470758,31232.062291,31516.430885,31779.345674,32019.638318,32236.215212,32428.069352,32594.291634,32734.081349,32846.755659,32931.757856,32988.664200,33017.189198,33017.189198,32988.664200,32931.757856,32846.755659,32734.081349,32594.291634,32428.069352,32236.215212,32019.638318,31779.345674,31516.430885,31232.062291,30927.470758,30603.937339,30262.781035,29905.346820,29532.994130,29147.085940,28748.978564,28340.012279,27921.502820,27494.733828,27060.950233,26621.352610,26177.092468,25729.268447,25278.923388,24827.042197,24374.550471,23922.313797,23471.137657,23021.767884,22574.891574,22131.138412,21691.082323,21255.243412,20824.090108,20398.041494,19977.469742,19562.702638,19154.026150,18751.687006,18355.895256,17966.826798,17584.625850,17209.407342,16841.259230,16480.244714,16126.404356,15779.758092,15440.307133,15108.035762,14782.913017
14739.402578,15069.512680,15407.261995,15752.714848,16105.921945,16466.918674,16835.723299,17212.335010,17596.731862,17988.868564,18388.674159,18796.049564,19210.865000,19632.957307,20062.127159,20498.136201,20940.704108,21389.505617,21844.167534,22304.265764,22769.322408,23238.802950,23712.113616,24188.598936,24667.539590,25148.150598,25629.579939,26110.907663,26591.145604,27069.237749,27544.061378,28014.429034,28479.091423,28936.741296,29386.018393,29825.515476,30253.785505,30669.349935,31070.708147,31456.347948,31824.757075,32174.435603,32503.909102,32811.742396,33096.553704,33357.028947,33591.935977,33800.138442,33980.609039,34132.441851,34254.863526,34347.243019,34409.099691,34440.109561,34440.109561,34409.099691,34347.243019,34254.863526,34132.441851,33980.609039,33800.138442,33591.935977,33357.028947,33096.553704,32811.742396,32503.909102,32174.435603,31824.757075,31456.347948,31070.708147,30669.349935,30253.785505,29825.515476,29386.018393,28936.741296,28479.091423,28014.429034,27544.061378,27069.237749,26591.145604,26110.907663,25629.579939,25148.150598,24667.539590,24188.598936,23712.113616,23238.802950,22769.322408,22304.265764,21844.167534,21389.505617,20940.704108,20498.136201,20062.127159,19632.957307,19210.865000,18796.049564,18388.674159,17988.868564,17596.731862,17212.335010,16835.723299,16466.918674,16105.921945,15752.714848,15407.261995,15069.512680
15017.569771,15360.159517,15710.956524,16070.047232,16437.504636,16813.386479,17197.733313,17590.566403,17991.885482,18401.666358,18819.858357,19246.381626,19681.124271,20123.939372,20574.641850,21033.005227,21498.758284,21971.581642,22451.104298,22936.900156,23428.484574,23925.311014,24426.767806,24932.175130,25440.782262,25951.765184,26464.224617,26977.184610,27489.591742,28000.315072,28508.146925,29011.804616,29509.933228,30001.109516,30483.847031,30956.602530,31417.783714,31865.758318,32298.864551,32715.422834,33113.748782,33492.167291,33849.027599,34182.719110,34491.687755,34774.452629,35029.622589,35255.912515,35452.158886,35617.334334,35750.560857,35851.121369,35918.469309,35952.236071,35952.236071,35918.469309,35851.121369,35750.560857,35617.334334,35452.158886,35255.912515,35029.622589,34774.452629,34491.687755,34182.719110,33849.027599,33492.167291,33113.748782,32715.422834,32298.864551,31865.758318,31417.783714,30956.602530,30483.847031,30001.109516,29509.933228,29011.804616,28508.146925,28000.315072,27489.591742,26977.184610,26464.224617,25951.765184,25440.782262,24932.175130,24426.767806,23925.311014,23428.484574,22936.900156,22451.104298,21971.581642,21498.758284,21033.005227,20574.641850,20123.939372,19681.124271,19246.381626,18819.858357,18401.666358,17991.885482,17590.566403,17197.733313,16813.386479,16437.504636,16070.047232,15710.956524,15360.159517
